symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7619.98,,-0.48,-37.0,7647.99,7592.28,Sell
IXIC,US Composite Index,26186.4,USD,-0.56,-146.63,26329.98,25992.55,Neutral
DJI,Dow Jones Industrial Average,52421.2,,-0.29,-152.09,52750.88,52278.89,Sell
VIX,CBOE Volatility Index,17.11,,8.02,1.27,18.17,16.58,Buy
TSX,S&P/TSX Composite index,35702.53,,0.01,5.04,35847.45,35520.87,Neutral
UKX,UK 100 INDEX,10697.58,GBP,0.44,47.15,10734.85,10650.92,Neutral
DAX,DAX Index,25440.81,,-0.5,-127.75,25548.78,25325.52,Neutral
PX1,CAC 40 Index,8117.78,,-0.76,-61.99,8165.1,8086.4,Sell
FTMIB,MILANO ITALIA BORSA INDEX,51628.76,EUR,-1.68,-883.26,52378.29,51465.08,Sell
NI225,Japan 225 Index,63492.77,JPY,-0.81,-518.35,63691.53,62726.18,Sell
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),6684.38,KRW,-3.26,-225.54,6773.97,6654.82,Sell
000001,SSE Composite Index,3885.33,,-0.07,-2.78,3895.51,3867.02,Strong sell
399001,Shenzhen Component Index,13384.57,,-0.64,-86.69,13502.25,13288.83,Strong sell
HSI,Hang Seng Index,24917.6,,0.45,111.97,24926.24,24662.11,Sell
STI,STRAITS TIMES INDEX,5718.03,SGD,0.39,22.09,5725.56,5677.79,Buy
XJO,S&P/ASX 200 Index,8749.9,,0.1,8.7,8768.3,8734.0,Sell
NZ50G,S&P/NZX 50 Gross Index,13560.69,,-0.14,-19.64,13690.63,13560.69,Sell
FBMKLCI,FBM KLCI,1698.01,,0.67,11.27,1698.01,1682.49,Sell
COMPOSITE,IDX Composite Index,6534.693,,-0.1,-6.684,6550.0,6371.395,Sell
SX5E,STOXX 50,6260.39,EUR,-1.02,-64.75,6308.95,6234.33,Sell
IBC,IBEX 35 Index,19565.5,,-1.38,-273.0,19810.9,19511.5,Sell
SMI,Swiss Market Index,13878.54,,0.75,103.27,13998.88,13829.94,Sell
WIG20,WIG20 Index,4121.57,,-0.43,-17.68,4159.61,4109.33,Buy
AEX,AEX-Index,1098.35,,-0.04,-0.41,1101.18,1095.28,Neutral
BEL20,BEL 20 Index,5729.67,,0.29,16.31,5744.51,5710.13,Neutral
OMXH25,OMX Helsinki 25 Index,6362.6095,,-2.72,-177.895,6510.3754,6361.7196,Sell
OMXS30,OMX Stockholm 30 Index,3219.8214,,-1.09,-35.4086,3259.8782,3217.3568,Sell
OMXC25,OMX Copenhagen 25 Index,1860.3355,,-0.25,-4.7183,1879.4376,1860.3355,Sell
BELEX15,BELEX 15 Index,1366.95,,-0.12,-1.63,1367.17,1356.85,Buy
XU100,BIST 100 Index,14235.83,,-1.6,-231.42,14355.46,14220.5,Neutral
TA35,TA-35 Index,4227.56,,0.14,6.12,4230.48,4183.14,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,106066.18,ZAR,-1.57,-1693.31,107792.12,105661.5,Sell
NIFTY,Nifty 50 Index,23398.1,,-0.34,-79.7,23448.1,23231.4,Sell
SENSEX,BSE Sensex Index,74781.76,,-0.16,-120.83,74917.15,74160.16,Sell
DFMGI,DFM General Index,5976.58,,0.59,35.35,6003.16,5927.04,Buy
TASI,Tadawul All Shares Index,10878.46,,0.13,13.89,10906.23,10838.78,Sell
GNRI,QE Index,9823.93,,-0.25,-25.02,9861.35,9815.34,Sell
EGX30,EGX 30 Index,54796.6,,-1.56,-868.2,55704.2,54629.0,Sell
IBOV,Bovespa Index,186030.65,,-0.63,-1176.24,187320.96,183813.36,Buy
ME,S&P/BMV IPC Index,64225.7,,0.47,300.93,64301.09,63509.34,Sell
IMV,S&P MERVAL Index,3084547.15,,-0.46,-14350.4,3123016.87,3069611.66,Buy
ICAP,MSCI COLCAP Index,2598.94,,0.36,9.25,2604.56,2585.42,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,58721.31,,-0.78,-463.44,59184.75,58172.94,Neutral
SX5E,EURO STOXX® 50 Index – EUR (Price Return),6260.38,,-1.02,-64.75,6308.95,6234.33,Sell
S,SX7E EURO STOXX® Banks Index – EUR (Price Return),318.3,,-1.18,-3.79,322.31,316.03,Buy
S,SXXP STOXX® Europe 600 Index – EUR (Price Return),635.99,,-0.49,-3.11,639.99,634.72,Sell
BUX,Budapest Stock Exchange Index,151724.51,,-0.52,-793.76,152920.77,151265.58,Strong buy
GD,ATHEX Composite Index,2694.96,,-1.16,-31.53,2730.6,2689.32,Buy
BET,Bucharest Exchange Trading Index,33019.7,,0.01,2.95,33411.83,32806.11,Neutral
IDX30,IDX 30 Index,366.256,,1.4,5.042,367.606,355.054,Buy
SET,SET Index,1591.07,,-0.84,-13.45,1604.24,1589.02,Sell
N100,Euronext 100 Index,1879.45,,-1.16,-22.06,1901.6,1875.12,Sell
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,82.21,USD,0.0,0.0,82.21,82.21,Buy
HK33HKD,Hong Kong 33,25016.8,HKD,0.97,239.2,25051.8,24632.8,Sell
OSX,PHLX Oil Service Sector,100.13,USD,-4.03,-4.21,104.03,99.71,Sell
RUA,US Small Cap 3000 Index,4326.0031,USD,-0.45,-19.4293,4345.4325,4311.2586,Neutral
HGX,PHLX Housing Sector,613.26,USD,-0.01,-0.07,616.08,606.18,Sell
RUT,US Small Cap 2000 Index,2892.2368,USD,-0.4,-11.7075,2908.5162,2885.5388,Sell
AEX,AEX,1098.34,EUR,-0.04,-0.43,1101.18,1095.28,Neutral
NL25EUR,Netherlands 25,1098.725,EUR,-0.05,-0.495,1102.575,1094.87,Neutral
SSMI,Swiss Market Index,13878.53,CHF,0.75,103.27,13998.88,13829.94,Sell
NYA,NYSE Composite Index,24205.38,USD,-0.52,-126.17,24331.56,24173.55,Sell
DE30EUR,Germany 30,25523.0,EUR,-0.13,-32.0,25582.6,25328.5,Neutral
IBEX35,IBEX 35,19565.51,EUR,-1.38,-272.98,19810.9,19511.5,Sell
XAU,PHLX Gold/Silver Sector,387.63,USD,-2.95,-11.79,390.92,382.44,Neutral
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,423.87,USD,0.19,0.79,423.87,423.87,Buy
VIX,VOLATILITY S&P 500,17.11,USD,7.95,1.26,18.17,16.58,Buy
AU200AUD,Australia 200,8729.7,AUD,-0.18,-15.4,8767.7,8705.7,Sell
NZ50G,NZX 50 INDEX,13560.69,NZD,-0.14,-19.65,13690.63,13560.69,Sell
DEU40,GERMAN STOCK INDEX (DAX),25440.82,EUR,-0.5,-127.75,25548.78,25325.52,Neutral
SOX,PHLX Semiconductor,11131.29,USD,-5.86,-692.71,11285.3,11110.11,Sell
CAC40,CAC 40,8117.79,EUR,-0.76,-61.99,8165.1,8086.4,Sell
XAX,NYSE American Composite Index,8662.15,USD,0.46,40.08,8779.46,8622.08,Buy
US30USD,US Wall St 30,52426.4,USD,-0.23,-121.0,52662.0,52235.1,Neutral
DJI,Dow Jones Industrial Average Index,52426.25,USD,-0.29,-152.02,52756.28,52284.23,Sell
RUI,US Small Cap 1000 Index,4148.5499,USD,-0.45,-18.7099,4167.2599,4134.0107,Neutral
SXXP,STOXX 600,636.0,EUR,-0.49,-3.11,639.99,634.72,Sell
