symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6735.12,USD,-0.28,-18.59,6764.58,6716.17,Buy
IXIC,US Composite Index,23024.62,USD,-0.08,-18.76,23062.62,22899.16,Strong buy
DJI,Dow Jones Industrial Average Index,46358.43,USD,-0.52,-243.36,46684.41,46271.4,Buy
VIX,CBOE Volatility Index,16.44,,0.86,0.14,17.27,16.26,Buy
TSX,S&P/TSX Composite index,30269.98,CAD,-0.76,-232.01,30550.18,30165.02,Buy
UKX,UK 100 INDEX,9509.39,GBP,-0.41,-39.47,9565.49,9501.09,Buy
DAX,DAX Index,24611.25,EUR,0.06,14.12,24771.34,24602.12,Buy
PX1,CAC 40 Index,8041.36,EUR,-0.23,-18.77,8109.77,8041.36,Buy
FTMIB,MILANO ITALIA BORSA INDEX,42791.6,EUR,-1.59,-692.65,43455.67,42791.6,Buy
NI225,Japan 225 Index,48580.39,JPY,1.77,845.45,48597.08,47995.22,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),3549.22,KRW,2.7,93.38,3565.96,3512.16,Strong buy
000001,SSE Composite Index,3933.9724,CNY,1.32,51.195,3936.5761,3885.7437,Strong buy
399001,Shenzhen Component Index,13725.5569,CNY,1.47,199.0478,13806.6929,13565.2944,Strong buy
HSI,Hang Seng Index,26752.59,HKD,-0.29,-76.87,26978.41,26480.58,Buy
STI,STRAITS TIMES INDEX,4440.51,SGD,-0.35,-15.8,4453.63,4436.22,Buy
XJO,S&P/ASX 200 Index,8969.8,AUD,0.25,22.2,8997.3,8947.6,Buy
NZ50G,S&P/NZX 50 Gross Index,13570.86,NZD,0.02,2.38,13626.77,13499.89,Buy
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1629.67,MYR,0.13,2.17,1632.53,1626.67,Strong buy
COMPOSITE,IDX Composite Index,8250.938,IDR,1.04,84.909,8272.632,8159.945,Strong buy
SX5E,STOXX 50,5625.56,EUR,-0.43,-24.18,5665.03,5625.56,Buy
IBC,IBEX 35 Index,15584.8,EUR,-0.6,-93.5,15685.3,15551.5,Buy
SMI,Swiss Market Index,12609.15,CHF,-0.31,-38.96,12663.81,12609.15,Buy
WIG20,WIG20 Index,2874.3,PLN,-0.13,-3.69,2895.09,2869.13,Buy
AEX,AEX-Index,958.4,EUR,-0.23,-2.22,964.49,957.46,Buy
BEL20,BEL 20 Index,4959.53,EUR,0.39,19.25,4971.16,4924.28,Strong buy
OMXH25,OMX Helsinki 25 Index,5073.0359,EUR,0.38,19.4092,5092.6311,5064.0063,Strong buy
OMXS30,OMX Stockholm 30 Index,2730.055,SEK,-0.13,-3.4364,2749.7906,2728.2384,Buy
OMXC25,OMX Copenhagen 25 Index,1700.3282,DKK,-0.7,-12.0496,1715.0794,1697.2825,Neutral
BELEX15,BELEX 15 Index,1225.88,RSD,0.03,0.31,1226.74,1223.4,Buy
OMXRGI,OMX Riga Gross Index,911.3356,EUR,0.25,2.2597,912.2317,908.9635,Buy
OMXTGI,OMX Tallinn Gross Index,1937.4094,EUR,0.03,0.5828,1940.0932,1932.0836,Sell
OMXVGI,OMX Vilnius Gross Index,1262.0695,EUR,0.7,8.8137,1269.3116,1254.2766,Strong buy
XU100,BIST 100 Index,10726.98,TRY,-0.27,-29.29,10862.75,10684.04,Sell
TA35,TA-35 Index,3276.85,ILS,2.29,73.3,3286.0,3237.91,Strong buy
SA40,SOUTH AFRICA TOP 40 INDEX,103073.55,ZAR,-0.79,-816.43,104338.48,103000.05,Buy
NIFTY,Nifty 50 Index,25181.8,INR,0.54,135.65,25199.25,25024.3,Buy
SENSEX,S&P BSE SENSEX Index,82172.1,INR,0.49,398.44,82247.73,81667.68,Buy
DFMGI,DFM General Index,5958.2,AED,-0.04,-2.25,5973.85,5939.5,Buy
TASI,Tadawul All Shares Index,11583.31,SAR,0.21,24.04,11602.69,11556.74,Strong buy
GNRI,QE Index,10933.22,QAR,0.33,35.84,10934.54,10884.83,Sell
BHBX,Bahrain All Share Index,1970.73,BHD,-0.03,-0.665,1971.395,1968.904,Buy
EGX30,EGX 30 Index,37376.9,EGP,0.75,279.5,37379.6,36957.8,Buy
I,IBOV Bovespa Index,141708.19,BRL,-0.31,-437.19,143212.02,141603.17,Neutral
ME,S&P/BMV IPC Index,60826.7,MXN,-0.1,-61.86,61274.75,60388.66,Neutral
IMV,S&P MERVAL Index,1924930.02,ARS,5.8,105466.22,1936504.88,1819463.8,Buy
ICAP,MSCI COLCAP Index,1889.25,COP,0.75,14.0,1889.37,1871.82,Strong buy
SP_IPSA,S&P IPSA Index,8818.68,CLP,-1.02,-90.71,8972.16,8769.55,Sell
BUX,Budapest Stock Exchange Index,101386.48,HUF,-0.42,-424.57,101967.85,101342.16,Buy
GD,ATHEX Composite Index,2098.05,EUR,0.69,14.46,2104.9,2077.73,Strong buy
BET,Bucharest Exchange Trading Index,21619.44,RON,0.05,9.84,21690.63,21599.67,Buy
IDX30,IDX 30 Index,418.443,IDR,1.74,7.157,420.487,408.96,Strong buy
OSX,PHLX Oil Service Sector,63.68,USD,-2.22,-1.45,65.95,63.21,Sell
RUT,US Small Cap 2000 Index,2468.8482,USD,-0.61,-15.1403,2490.7509,2459.6262,Buy
AEX,AEX,958.41,EUR,-0.23,-2.22,964.49,957.46,Buy
CAC40,CAC 40,8041.36,EUR,-0.23,-18.78,8109.77,8041.36,Buy
XAU,PHLX Gold/Silver Sector,296.17,USD,-4.19,-12.95,311.27,292.93,Buy
IBEX35,IBEX 35,15584.81,EUR,-0.6,-93.5,15685.3,15551.5,Buy
NZ50G,NZX 50 INDEX,13570.85,NZD,0.02,2.38,13626.77,13499.89,Buy
SOX,PHLX Semiconductor,6840.19,USD,-0.29,-20.0,6869.08,6776.83,Buy
N100,Euronext 100 Index,1687.77,EUR,-0.51,-8.69,1700.76,1687.75,Buy
VIX,VOLATILITY S&P 500,16.44,USD,0.92,0.15,17.27,16.26,Buy
UTY,PHLX Utility Sector,1124.59,USD,-0.09,-1.06,1133.41,1122.77,Buy
SXXP,STOXX 600,571.31,EUR,-0.43,-2.49,573.89,571.31,Buy
HGX,PHLX Housing Sector,698.8,USD,-2.46,-17.63,712.48,698.13,Sell
XAX,NYSE American Composite Index,6910.458,USD,-1.74,-122.6873,7092.6402,6888.2472,Neutral
AU200AUD,Australia 200,8926.5,AUD,-0.64,-57.5,8994.5,8912.5,Buy
US30USD,US Wall St 30,46400.1,USD,-0.59,-275.8,46734.0,46313.6,Buy
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,74.1211,USD,-1.0,-0.7457,74.8668,74.1211,Sell
NYA,NYSE Composite Index,21548.2639,USD,-0.82,-177.5485,21747.2563,21512.4133,Buy
DE30EUR,Germany 30,24640.0,EUR,-0.02,-5.4,24795.9,24574.4,Buy
