symbol,description,exchange,sector,industry,open,high,low,Close,Change%,MarketCap,Volume,Currency
14D,1414 DEGREES LIMITED,ASX,Producer Manufacturing,Building Products,0.023,0.023,0.023,0.023,0.0,6708117.0,1879,AUD
1AD,ADALTA LIMITED,ASX,Health Technology,Biotechnology,0.003,0.003,0.003,0.003,0.0,3963950.0,397500,AUD
1AE,AURORA ENERGY METALS LIMITED,ASX,Non-Energy Minerals,Other Metals/Minerals,0.073,0.074,0.07,0.073,5.797101449275347,13071653.02,187191,AUD
1AI,ALGORAE PHARMACEUTICALS LIMITED,ASX,Health Technology,Pharmaceuticals: Other,0.009,0.009,0.009,0.009,0.0,15186552.0,783819,AUD
1CG,ONE CLICK GROUP LIMITED,ASX,Technology Services,Packaged Software,0.01,0.01,0.01,0.01,0.0,11822861.0,200000,AUD
1GOV,Vaneck 1-5 Year Australian Government Bond ETF Exchange Traded Fund Units,ASX,Miscellaneous,Investment Trusts/Mutual Funds,52.05,52.05,52.05,52.05,0.09615384615384068,,101,AUD
1MC,MORELLA CORPORATION LIMITED,ASX,Non-Energy Minerals,Other Metals/Minerals,0.015,0.015,0.015,0.015,-6.250000000000005,5526435.0,137443,AUD
1TT,THRIVE TRIBE TECHNOLOGIES LIMITED,ASX,Technology Services,Packaged Software,0.004,0.005,0.004,0.004,0.0,866265.0,10101250,AUD
28BB,Betashares 2028 Corporate Bond Active ETF Exchange Traded Fund Units,ASX,,,25.15,25.15,25.15,25.15,0.0,,5,AUD
29BB,Betashares 2029 Corporate Bond Active ETF Exchange Traded Fund Units,ASX,,,25.15,25.15,25.15,25.15,-0.07945967421534814,,89,AUD
29M,29METALS LIMITED,ASX,Non-Energy Minerals,Other Metals/Minerals,0.385,0.41,0.375,0.405,5.194805194805199,555391254.0,3187007,AUD
30BB,Betashares 2030 Corporate Bond Active ETF Exchnage Traded Fund Units,ASX,,,25.24,25.24,25.24,25.24,-0.5907837731390395,,3850,AUD
360,LIFE360 INC.,ASX,Technology Services,Packaged Software,45.2,46.2,45.01,45.69,3.1144211238997865,11122420267.387068,729688,AUD
3DA,AMAERO LTD,ASX,Process Industries,Chemicals: Major Diversified,0.38,0.385,0.37,0.375,0.0,346262077.0,2081165,AUD
3DP,POINTERRA LIMITED,ASX,Technology Services,Information Technology Services,0.047,0.049,0.047,0.049,2.0833333333333353,39448761.0,808750,AUD
3PL,3P LEARNING LIMITED..,ASX,Technology Services,Packaged Software,0.55,0.64,0.55,0.64,1.5873015873015885,174660172.0,1239,AUD
4DS,4DS MEMORY LIMITED,ASX,Electronic Technology,Semiconductors,0.008,0.011,0.008,0.01,-64.28571428571429,20608986.0,137060905,AUD
4DX,4DMEDICAL LIMITED,ASX,Technology Services,Information Technology Services,1.4,1.76,1.35,1.545,17.938931297709914,724399180.0,31073818,AUD
5EA,5E ADVANCED MATERIALS INC.,ASX,Process Industries,Chemicals: Specialty,0.55,0.55,0.545,0.55,2.803738317757012,118494426.622051,3614,AUD
5GG,PENTANET LIMITED,ASX,Technology Services,Internet Software/Services,0.029,0.03,0.029,0.03,3.4482758620689564,12995150.0,92903,AUD
5GN,5G NETWORKS LIMITED.,ASX,Technology Services,Data Processing Services,0.135,0.135,0.135,0.135,-3.571428571428574,40208636.0,104337,AUD
5GOV,Vaneck 5-10 Year Australian Government Bond ETF,ASX,Miscellaneous,Investment Trusts/Mutual Funds,53.02,53.02,52.96,52.96,0.07558578987150254,,403,AUD
