symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6705.11,USD,1.55,102.13,6715.75,6630.7,Neutral
IXIC,US Composite Index,22872.0,USD,2.69,598.91,22916.4,22478.27,Buy
DJI,Dow Jones Industrial Average Index,46448.28,USD,0.44,202.86,46587.71,46108.01,Sell
VIX,CBOE Volatility Index,20.51,,-12.46,-2.92,23.68,20.41,Buy
TSX,S&P/TSX Composite index,30020.8,CAD,-0.85,-257.61,30632.84,29955.32,Sell
UKX,UK 100 INDEX,9534.92,GBP,-0.05,-4.8,9592.55,9524.74,Neutral
DAX,DAX Index,23239.18,EUR,0.64,147.31,23392.22,23149.7,Sell
PX1,CAC 40 Index,7981.07,EUR,0.34,27.3,8057.7,7981.07,Sell
FTMIB,MILANO ITALIA BORSA INDEX,42298.18,EUR,-0.85,-363.48,42625.48,42159.58,Sell
NI225,Japan 225 Index,48625.83,JPY,-2.4,-1198.06,49459.59,48490.03,Sell
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),3846.07,KRW,-0.19,-7.2,3917.16,3838.2,Neutral
000001,SSE Composite Index,3931.0512,CNY,-0.4,-15.6912,3967.971,3927.5124,Neutral
399001,Shenzhen Component Index,12585.0844,CNY,0.37,47.0134,12655.293,12448.32,Neutral
HSI,Hang Seng Index,25716.5,HKD,1.97,496.48,25770.45,25369.29,Neutral
STI,STRAITS TIMES INDEX,4496.64,SGD,0.62,27.49,4504.48,4459.83,Buy
XJO,S&P/ASX 200 Index,8525.1,AUD,1.29,108.6,8526.5,8416.5,Sell
NZ50G,S&P/NZX 50 Gross Index,13419.4,NZD,-0.15,-20.0,13439.4,13255.19,Neutral
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1617.18,MYR,-0.17,-2.78,1617.72,1616.36,Neutral
COMPOSITE,IDX Composite Index,8570.254,IDR,1.85,155.902,8570.254,8429.464,Strong buy
SX5E,STOXX 50,5528.68,EUR,0.25,13.58,5562.01,5504.96,Neutral
IBC,IBEX 35 Index,15967.8,EUR,0.92,145.9,16034.2,15892.2,Neutral
SMI,Swiss Market Index,12654.12,CHF,0.17,21.45,12712.12,12623.72,Strong buy
WIG20,WIG20 Index,2958.02,PLN,0.04,1.27,2991.05,2948.01,Buy
AEX,AEX-Index,926.92,EUR,0.02,0.23,932.33,923.56,Sell
BEL20,BEL 20 Index,4998.09,EUR,0.04,2.15,5016.99,4990.78,Buy
OMXH25,OMX Helsinki 25 Index,5337.5454,EUR,0.89,47.3271,5346.3915,5307.4899,Buy
OMXS30,OMX Stockholm 30 Index,2725.3491,SEK,0.96,26.0018,2734.7915,2712.6351,Neutral
OMXC25,OMX Copenhagen 25 Index,1704.6834,DKK,0.4,6.8051,1718.6678,1704.6834,Buy
BELEX15,BELEX 15 Index,1228.77,RSD,0.02,0.29,1229.78,1228.33,Neutral
OMXRGI,OMX Riga Gross Index,923.9211,EUR,-0.03,-0.2777,926.4763,922.2172,Buy
