symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6901.01,USD,0.21,14.32,6903.46,6833.45,Buy
IXIC,US Composite Index,23593.85,USD,-0.25,-60.31,23606.7,23308.95,Buy
DJI,Dow Jones Industrial Average Index,48704.02,USD,1.34,646.26,48756.34,48082.9,Strong buy
VIX,CBOE Volatility Index,14.85,,-5.83,-0.92,16.88,14.85,Strong sell
TSX,S&P/TSX Composite index,31660.73,CAD,0.54,169.88,31725.1,31410.44,Strong buy
UKX,UK 100 INDEX,9703.17,GBP,0.49,47.65,9715.34,9635.3,Strong buy
DAX,DAX Index,24294.61,EUR,0.68,164.47,24364.01,24007.98,Buy
PX1,CAC 40 Index,8085.76,EUR,0.79,63.07,8104.76,8009.04,Buy
FTMIB,MILANO ITALIA BORSA INDEX,43702.0,EUR,0.54,236.67,43852.81,43309.6,Strong buy
NI225,Japan 225 Index,50148.77,JPY,-0.9,-453.98,50875.98,49926.27,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4110.63,KRW,-0.59,-24.38,4170.77,4103.2,Buy
000001,SSE Composite Index,3873.3176,CNY,-0.7,-27.1784,3904.9632,3862.821,Sell
399001,Shenzhen Component Index,13147.3871,CNY,-1.27,-169.0369,13388.2645,13147.3871,Buy
HSI,Hang Seng Index,25530.51,HKD,-0.04,-10.27,25801.34,25471.5,Sell
STI,STRAITS TIMES INDEX,4520.84,SGD,0.2,8.93,4536.56,4516.34,Buy
XJO,S&P/ASX 200 Index,8592.0,AUD,0.15,12.6,8658.9,8574.1,Sell
NZ50G,S&P/NZX 50 Gross Index,13406.08,NZD,0.08,10.21,13406.89,13394.87,Sell
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1625.39,MYR,0.89,14.39,1625.39,1609.96,Strong buy
COMPOSITE,IDX Composite Index,8620.481,IDR,-0.92,-80.443,8776.97,8560.105,Buy
SX5E,STOXX 50,5753.97,EUR,0.8,45.84,5770.19,5684.93,Strong buy
IBC,IBEX 35 Index,16883.0,EUR,0.72,120.5,16946.1,16699.7,Strong buy
SMI,Swiss Market Index,12905.17,CHF,-0.13,-16.31,12945.41,12867.05,Buy
WIG20,WIG20 Index,3062.0,PLN,1.34,40.63,3067.39,3006.04,Strong buy
AEX,AEX-Index,947.02,EUR,0.35,3.28,949.17,937.3,Buy
