symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6846.62,USD,0.21,14.2,6855.13,6806.87,Buy
IXIC,US Composite Index,23468.29,USD,-0.25,-58.88,23508.44,23315.28,Buy
DJI,Dow Jones Industrial Average Index,47927.97,USD,1.18,559.33,47974.37,47384.51,Strong buy
VIX,CBOE Volatility Index,17.28,,-1.82,-0.32,18.01,17.25,Sell
TSX,S&P/TSX Composite index,30409.25,CAD,0.31,92.62,30431.31,30258.24,Buy
UKX,UK 100 INDEX,9899.61,GBP,1.15,112.47,9912.85,9787.2,Strong buy
DAX,DAX Index,24088.06,EUR,0.53,128.07,24108.43,23952.41,Buy
PX1,CAC 40 Index,8156.23,EUR,1.25,100.72,8169.8,8078.22,Strong buy
FTMIB,MILANO ITALIA BORSA INDEX,44438.89,EUR,1.24,543.23,44450.16,43928.38,Strong buy
NI225,Japan 225 Index,50842.88,JPY,-0.14,-68.83,51513.16,50581.17,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4106.4,KRW,0.81,33.15,4187.46,4066.58,Buy
000001,SSE Composite Index,4002.7576,CNY,-0.39,-15.8396,4024.939,3991.5156,Buy
399001,Shenzhen Component Index,13289.005,CNY,-1.03,-138.6073,13493.1673,13271.6749,Buy
HSI,Hang Seng Index,26696.41,HKD,0.18,47.35,26788.43,26511.25,Buy
STI,STRAITS TIMES INDEX,4542.21,SGD,1.2,54.07,4552.05,4499.41,Strong buy
XJO,S&P/ASX 200 Index,8818.8,AUD,-0.19,-17.1,8875.6,8816.6,Neutral
NZ50G,S&P/NZX 50 Gross Index,13577.57,NZD,-0.2,-26.98,13605.71,13570.75,Buy
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1634.83,MYR,0.46,7.45,1642.9,1630.77,Strong buy
COMPOSITE,IDX Composite Index,8366.515,IDR,-0.29,-24.725,8443.687,8338.396,Buy
SX5E,STOXX 50,5725.71,EUR,1.08,61.24,5730.99,5670.94,Strong buy
