symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6771.54,USD,-1.17,-80.44,6820.21,6766.71,Buy
IXIC,US Composite Index,23348.63,USD,-2.04,-486.1,23644.15,23333.32,Buy
DJI,Dow Jones Industrial Average Index,47085.25,USD,-0.53,-251.44,47274.9,46877.06,Buy
VIX,CBOE Volatility Index,19.05,,10.95,1.88,20.48,17.9,Buy
TSX,S&P/TSX Composite index,29777.82,CAD,-1.64,-497.24,30026.18,29749.46,Sell
UKX,UK 100 INDEX,9714.96,GBP,0.14,13.6,9714.96,9574.15,Buy
DAX,DAX Index,23949.11,EUR,-0.76,-183.3,23974.31,23674.65,Sell
PX1,CAC 40 Index,8067.53,EUR,-0.52,-42.26,8067.58,7963.69,Neutral
FTMIB,MILANO ITALIA BORSA INDEX,43262.35,EUR,0.09,39.36,43262.35,42510.11,Buy
NI225,Japan 225 Index,51497.2,JPY,-1.74,-914.14,52636.87,51497.2,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4121.75,KRW,-2.37,-100.13,4226.75,4117.91,Buy
000001,SSE Composite Index,3960.186,CNY,-0.41,-16.3347,3985.8822,3938.5197,Buy
399001,Shenzhen Component Index,13175.2208,CNY,-1.71,-228.8428,13399.9241,13094.2146,Neutral
HSI,Hang Seng Index,25952.4,HKD,-0.79,-205.96,26291.65,25911.79,Sell
STI,STRAITS TIMES INDEX,4422.73,SGD,-0.49,-21.61,4450.41,4413.98,Buy
XJO,S&P/ASX 200 Index,8813.7,AUD,-0.91,-81.1,8894.8,8801.9,Sell
NZ50G,S&P/NZX 50 Gross Index,13587.45,NZD,-0.14,-18.51,13605.96,13586.47,Buy
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1623.5,MYR,0.07,1.08,1630.91,1621.22,Buy
COMPOSITE,IDX Composite Index,8241.911,IDR,-0.4,-33.173,8317.076,8225.911,Buy
SX5E,STOXX 50,5660.21,EUR,-0.34,-19.05,5660.61,5577.21,Buy
IBC,IBEX 35 Index,16036.4,EUR,-0.0,-0.6,16036.4,15763.2,Buy
SMI,Swiss Market Index,12306.89,CHF,0.58,71.35,12306.89,12100.51,Neutral
WIG20,WIG20 Index,2978.38,PLN,-0.91,-27.23,2984.46,2962.52,Buy
AEX,AEX-Index,969.2,EUR,-0.18,-1.77,970.28,955.23,Buy
BEL20,BEL 20 Index,4920.87,EUR,0.28,13.82,4931.27,4851.24,Neutral
OMXH25,OMX Helsinki 25 Index,5434.5965,EUR,-1.16,-64.0251,5465.6639,5383.8118,Buy
OMXS30,OMX Stockholm 30 Index,2741.0827,SEK,-0.52,-14.3554,2750.9008,2710.6041,Neutral
OMXC25,OMX Copenhagen 25 Index,1682.2201,DKK,-0.26,-4.3243,1695.6751,1663.7113,Sell
BELEX15,BELEX 15 Index,1233.3,RSD,-0.22,-2.75,1236.05,1233.3,Strong buy
OMXRGI,OMX Riga Gross Index,910.9935,EUR,-0.08,-0.7547,911.7537,907.2531,Buy
OMXTGI,OMX Tallinn Gross Index,1906.0432,EUR,-0.9,-17.2134,1918.2963,1905.4508,Sell
OMXVGI,OMX Vilnius Gross Index,1260.4818,EUR,-0.18,-2.2099,1262.5839,1257.2131,Buy
XU100,BIST 100 Index,10914.1,TRY,-1.32,-146.29,11083.34,10871.84,Buy
TA35,TA-35 Index,3317.09,ILS,-0.1,-3.45,3323.34,3293.26,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,100021.2,ZAR,-1.7,-1727.97,101749.18,99379.28,Neutral
NIFTY,Nifty 50 Index,25597.65,INR,-0.64,-165.7,25787.4,25578.4,Neutral
SENSEX,S&P BSE SENSEX Index,83459.15,INR,-0.62,-519.34,84068.01,83412.77,Neutral
DFMGI,DFM General Index,6012.73,AED,-0.1,-6.06,6026.01,5986.24,Buy
TASI,Tadawul All Shares Index,11398.29,SAR,-0.74,-85.28,11528.63,11395.26,Sell
GNRI,QE Index,11027.54,QAR,-0.0,-0.02,11036.73,10995.04,Buy
BHBX,Bahrain All Share Index,2077.554,BHD,-0.04,-0.886,2080.961,2074.724,Buy
EGX30,EGX 30 Index,39065.7,EGP,1.15,442.9,39073.3,38622.8,Strong buy
I,IBOV Bovespa Index,150704.2,BRL,0.17,249.96,150887.55,149978.79,Buy
ME,S&P/BMV IPC Index,62216.94,MXN,-0.7,-436.95,62817.24,61289.77,Buy
IMV,S&P MERVAL Index,3095269.4,ARS,-0.3,-9225.87,3124869.4,3009229.24,Buy
ICAP,MSCI COLCAP Index,2018.42,COP,1.58,31.3,2018.42,1974.3,Strong buy
SP_IPSA,S&P IPSA Index,9322.9,CLP,-1.99,-188.88,9511.78,9319.39,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,37306.74,PEN,-1.7,-644.42,38080.69,37288.45,Neutral
BUX,Budapest Stock Exchange Index,108029.49,HUF,0.25,265.59,108029.49,106549.67,Strong buy
GD,ATHEX Composite Index,2013.59,EUR,-0.5,-10.21,2013.59,1993.73,Sell
BET,Bucharest Exchange Trading Index,22647.15,RON,0.02,4.87,22753.09,22620.46,Buy
IDX30,IDX 30 Index,440.938,IDR,-0.57,-2.536,446.185,440.674,Buy
DE30EUR,Germany 30,23907.0,EUR,-1.0,-242.6,24100.6,23681.0,Sell
NYA,NYSE Composite Index,21282.7065,USD,-0.63,-133.882,21416.5885,21187.1348,Sell
OSX,PHLX Oil Service Sector,70.05,USD,-2.27,-1.63,70.82,69.92,Buy
SOX,PHLX Semiconductor,6979.56,USD,-4.01,-291.41,7190.59,6972.37,Buy
XAU,PHLX Gold/Silver Sector,265.02,USD,-4.52,-12.54,273.82,264.8,Sell
HGX,PHLX Housing Sector,680.96,USD,0.31,2.11,682.81,673.84,Sell
