symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7636.36,,-0.48,-37.16,7660.68,7624.16,Sell
IXIC,US Composite Index,26253.33,USD,-0.64,-168.08,26366.56,26184.21,Neutral
DJI,Dow Jones Industrial Average,52380.66,,-0.77,-405.41,52707.9,52314.61,Sell
VIX,CBOE Volatility Index,16.46,,4.71,0.74,16.68,15.57,Buy
TSX,S&P/TSX Composite index,35906.56,,-0.6,-216.49,36174.58,35892.92,Sell
UKX,UK 100 INDEX,10670.07,GBP,-1.31,-141.58,10811.6,10651.71,Sell
DAX,DAX Index,25576.45,,-1.66,-431.18,25909.66,25512.39,Sell
PX1,CAC 40 Index,8156.67,,-1.94,-161.31,8277.24,8141.42,Strong sell
FTMIB,MILANO ITALIA BORSA INDEX,51875.23,EUR,-0.58,-302.23,52067.82,51317.55,Sell
NI225,Japan 225 Index,65142.71,JPY,-0.19,-126.62,65794.03,65017.68,Sell
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),7051.65,KRW,1.4,97.12,7112.48,6968.06,Buy
000001,SSE Composite Index,3951.51,,0.28,10.96,3958.12,3933.47,Buy
399001,Shenzhen Component Index,13723.32,,0.15,20.11,13788.94,13625.12,Strong sell
HSI,Hang Seng Index,25274.96,,-0.17,-42.22,25335.52,25161.67,Sell
STI,STRAITS TIMES INDEX,5729.64,SGD,-0.66,-37.82,5763.39,5706.68,Buy
XJO,S&P/ASX 200 Index,8911.4,,-0.11,-9.4,8951.0,8888.8,Sell
NZ50G,S&P/NZX 50 Gross Index,13795.75,,-0.17,-23.68,13856.87,13788.55,Sell
FBMKLCI,FBM KLCI,1714.34,,-0.0,-0.06,1718.52,1710.36,Sell
COMPOSITE,IDX Composite Index,6678.201,,-0.12,-8.241,6707.305,6642.153,Buy
SX5E,STOXX 50,6311.57,EUR,-1.58,-101.61,6395.01,6275.34,Sell
IBC,IBEX 35 Index,19695.3,,-1.51,-301.8,19838.3,19498.1,Sell
SMI,Swiss Market Index,13804.7,,-1.8,-252.91,13993.99,13804.57,Sell
