symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7600.5,,1.48,110.78,7610.04,7504.78,Strong buy
IXIC,US Composite Index,25913.89,USD,2.13,540.03,25967.44,25420.35,Buy
DJI,Dow Jones Industrial Average,53178.41,,1.32,693.38,53230.08,52759.06,Strong buy
VIX,CBOE Volatility Index,15.86,,-0.81,-0.13,16.3,15.54,Strong sell
TSX,S&P/TSX Composite index,35226.14,,-0.79,-279.7,35482.18,35189.78,Neutral
UKX,UK 100 INDEX,10857.71,GBP,-0.1,-10.33,10917.41,10832.5,Buy
DAX,DAX Index,26001.31,,1.45,372.07,26096.93,25855.12,Strong buy
PX1,CAC 40 Index,8613.82,,1.22,104.18,8642.32,8559.58,Strong buy
FTMIB,MILANO ITALIA BORSA INDEX,52871.71,EUR,1.34,699.17,52888.77,52417.76,Buy
NI225,Japan 225 Index,63754.68,JPY,-0.94,-607.12,63905.12,62703.47,Sell
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),6257.46,KRW,-5.12,-338.0,6393.0,6223.29,Sell
000001,SSE Composite Index,3809.6629,,-0.59,-22.5995,3827.6359,3797.6431,Strong sell
399001,Shenzhen Component Index,13448.2888,,-0.96,-130.6413,13570.5113,13407.9897,Strong sell
HSI,Hang Seng Index,26009.4,,0.48,124.97,26133.88,25811.74,Buy
STI,STRAITS TIMES INDEX,5612.29,SGD,-0.29,-16.22,5630.49,5590.93,Buy
XJO,S&P/ASX 200 Index,9019.3,,0.47,42.5,9019.3,8940.4,Buy
NZ50G,S&P/NZX 50 Gross Index,13774.93,,0.55,75.65,13774.93,13673.14,Buy
FBMKLCI,FBM KLCI,1725.73,,0.05,0.83,1729.72,1719.47,Strong buy
COMPOSITE,IDX Composite Index,6234.497,,-0.03,-1.629,6273.326,6212.551,Buy
SX5E,STOXX 50,6426.51,EUR,1.08,68.49,6437.73,6361.21,Strong buy
IBC,IBEX 35 Index,19982.6,,1.01,199.7,19987.4,19855.4,Strong buy
SMI,Swiss Market Index,14371.77,,0.18,25.63,14436.12,14349.55,Buy
WIG20,WIG20 Index,3943.04,,0.58,22.78,3963.21,3918.02,Strong buy
AEX,AEX-Index,1102.22,,0.28,3.04,1102.62,1096.4,Buy
BEL20,BEL 20 Index,5667.28,,-0.33,-18.54,5707.65,5658.05,Neutral
OMXH25,OMX Helsinki 25 Index,6211.1779,,-0.14,-8.904,6223.3253,6153.9132,Buy
OMXS30,OMX Stockholm 30 Index,3274.4316,,0.85,27.5092,3283.382,3255.1652,Strong buy
OMXC25,OMX Copenhagen 25 Index,1832.9441,,-0.45,-8.2714,1842.1275,1826.6283,Sell
BELEX15,BELEX 15 Index,1233.14,,1.21,14.79,1233.14,1219.62,Buy
OMXTGI,OMX Tallinn Gross Index,2155.3914,,0.36,7.7323,2161.3069,2146.7766,Strong buy
XU100,BIST 100 Index,13410.54,,-0.35,-47.56,13588.52,13376.01,Sell
TA35,TA-35 Index,4111.69,,-0.91,-37.81,4162.77,4094.58,Sell
SA40,SOUTH AFRICA TOP 40 INDEX,104570.72,ZAR,1.27,1313.02,104570.72,103034.79,Buy
NIFTY,Nifty 50 Index,24774.3,,1.6,390.7,24774.3,24515.15,Strong buy
SENSEX,BSE Sensex Index,78639.03,,0.7,544.39,78895.1,78497.34,Buy
DFMGI,DFM General Index,5878.49,,1.42,82.56,5878.49,5797.01,Neutral
TASI,Tadawul All Shares Index,10823.62,,1.1,117.75,10823.62,10671.59,Buy
GNRI,QE Index,10133.67,,0.83,82.93,10145.05,10047.77,Sell
EGX30,EGX 30 Index,54094.3,,-0.35,-191.6,54530.2,53940.4,Strong buy
