symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6816.9,USD,-0.11,-7.77,6845.77,6808.46,Buy
IXIC,US Composite Index,22902.88,USD,0.35,80.47,23011.77,22845.06,Strong buy
DJI,Dow Jones Industrial Average Index,47916.58,USD,-0.56,-269.23,48235.06,47856.18,Buy
VIX,CBOE Volatility Index,19.23,,-1.33,-0.26,20.28,18.83,Sell
TSX,S&P/TSX Composite index,33695.76,CAD,0.65,218.05,33777.73,33528.17,Buy
UKX,UK 100 INDEX,10600.54,GBP,-0.03,-2.95,10657.56,10576.01,Buy
DAX,DAX Index,23803.95,EUR,-0.01,-3.04,24043.59,23767.71,Neutral
PX1,CAC 40 Index,8259.6,EUR,0.17,13.8,8320.39,8242.75,Buy
FTMIB,MILANO ITALIA BORSA INDEX,47609.35,EUR,0.59,281.36,47770.38,47283.06,Buy
NI225,Japan 225 Index,56924.06,JPY,1.84,1028.79,57012.77,56251.18,Strong buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),5858.88,KRW,1.4,80.86,5918.59,5850.83,Strong buy
000001,SSE Composite Index,3986.2247,CNY,0.51,20.0535,4011.0243,3979.814,Buy
399001,Shenzhen Component Index,14309.4718,CNY,2.24,313.2066,14382.6103,14095.8821,Strong buy
HSI,Hang Seng Index,25893.54,HKD,0.55,141.14,26073.97,25843.65,Buy
STI,STRAITS TIMES INDEX,4989.42,SGD,0.25,12.33,4999.3,4973.1,Buy
XJO,S&P/ASX 200 Index,8960.6,AUD,-0.14,-12.6,8973.2,8905.2,Buy
NZ50G,S&P/NZX 50 Gross Index,13181.44,NZD,-0.7,-92.37,13298.82,13136.69,Sell
FBMKLCI,FBM KLCI,1691.31,,0.3,5.07,1692.97,1685.66,Neutral
COMPOSITE,IDX Composite Index,7458.496,IDR,2.07,150.907,7488.017,7346.494,Neutral
SX5E,STOXX 50,5926.12,EUR,0.51,29.82,5958.91,5894.53,Buy
IBC,IBEX 35 Index,18204.3,EUR,0.55,99.4,18267.4,18038.5,Buy
SMI,Swiss Market Index,13183.28,CHF,0.18,23.72,13291.8,13182.63,Buy
WIG20,WIG20 Index,3596.84,PLN,1.25,44.36,3596.84,3539.96,Buy
AEX,AEX-Index,1010.25,EUR,0.51,5.13,1014.07,1003.8,Buy
BEL20,BEL 20 Index,5455.59,EUR,0.71,38.33,5479.97,5419.79,Buy
OMXH25,OMX Helsinki 25 Index,6195.8873,EUR,0.51,31.5143,6238.1575,6142.3739,Buy
OMXS30,OMX Stockholm 30 Index,3109.8975,SEK,0.99,30.5887,3127.4934,3082.0185,Buy
OMXC25,OMX Copenhagen 25 Index,1755.4541,DKK,1.33,22.9905,1763.9735,1736.1911,Buy
BELEX15,BELEX 15 Index,1203.56,RSD,-1.3,-15.84,1207.27,1199.53,Strong sell
OMXRGI,OMX Riga Gross Index,881.4288,EUR,0.52,4.5196,881.6496,873.7392,Sell
OMXTGI,OMX Tallinn Gross Index,2097.548,EUR,0.03,0.6894,2106.0639,2094.408,Buy
OMXVGI,OMX Vilnius Gross Index,1412.2607,EUR,0.87,12.1853,1412.5665,1401.793,Strong buy
XU100,BIST 100 Index,14073.79,TRY,2.81,384.79,14073.79,13763.84,Strong buy
TA35,TA-35 Index,4443.22,ILS,1.9,82.82,4443.22,4366.14,Strong buy
SA40,SOUTH AFRICA TOP 40 INDEX,111211.43,ZAR,0.69,758.46,111890.27,109913.42,Buy
NIFTY,Nifty 50 Index,24050.6,INR,1.16,275.5,24074.05,23856.35,Neutral
SENSEX,BSE Sensex Index,77550.25,INR,1.2,918.6,77622.5,76851.16,Neutral
DFMGI,DFM General Index,5715.47,AED,0.38,21.76,5718.94,5657.32,Sell
TASI,Tadawul All Shares Index,11343.17,SAR,0.04,4.17,11343.17,11285.0,Strong buy
GNRI,QE Index,10641.68,QAR,-0.19,-20.65,10662.33,10547.71,Neutral
EGX30,EGX 30 Index,49078.6,EGP,1.0,484.6,49144.0,48328.2,Strong buy
I,IBOV Bovespa Index,197323.87,BRL,1.12,2194.62,197553.64,195129.25,Strong buy
ME,S&P/BMV IPC Index,70023.39,MXN,-0.41,-290.8,70802.07,69966.02,Buy
IMV,S&P MERVAL Index,2998770.0,ARS,-0.03,-837.52,3046565.73,2995131.05,Buy
ICAP,MSCI COLCAP Index,2301.78,,0.33,7.58,2322.92,2282.44,Buy
SP_IPSA,S&P IPSA Index,11076.65,CLP,1.08,118.32,11126.44,10958.33,Strong buy
MXNUAMPEGEN,MSCI NUAM Peru General,53573.7,PEN,-1.11,-603.21,54823.64,53362.43,Buy
BUX,Budapest Stock Exchange Index,132888.2,HUF,3.79,4857.62,132888.2,128030.02,Strong buy
GD,ATHEX Composite Index,2225.74,EUR,-2.63,-60.18,2272.45,2225.22,Buy
BET,Bucharest Exchange Trading Index,28477.53,RON,0.09,26.0,28556.68,28372.27,Strong buy
IDX30,IDX 30 Index,400.288,IDR,1.85,7.289,401.112,394.745,Neutral
SET,SET Index,1506.84,THB,1.15,17.18,1510.02,1494.6,Strong buy
RUA,US Small Cap 3000 Index,3877.1798,USD,-0.16,-6.3561,3895.7168,3872.3236,Buy
DE30EUR,Germany 30,23877.0,EUR,-0.43,-103.0,24139.6,23798.4,Neutral
NL25EUR,Netherlands 25,1010.14,EUR,0.51,5.095,1015.315,1003.337,Buy
XAX,NYSE American Composite Index,8875.3875,USD,0.39,34.6835,8931.9269,8813.152,Buy
SOX,PHLX Semiconductor,8889.82,USD,2.3,200.29,8962.95,8795.58,Strong buy
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,72.1541,USD,-2.51,-1.8588,74.0129,72.1541,Sell
RUT,US Small Cap 2000 Index,2630.5878,USD,-0.22,-5.7223,2646.3701,2623.071,Buy
AU200AUD,Australia 200,9019.2,AUD,0.69,62.0,9057.7,8895.7,Buy
DEU40,GERMAN STOCK INDEX (DAX),23803.96,EUR,-0.01,-3.04,24043.59,23767.71,Neutral
HGX,PHLX Housing Sector,658.61,USD,-0.03,-0.19,660.95,653.96,Neutral
RUI,US Small Cap 1000 Index,3716.9448,USD,-0.16,-5.9955,3734.5692,3712.4851,Buy
XAU,PHLX Gold/Silver Sector,405.08,USD,1.37,5.46,407.84,402.75,Strong buy
HK33HKD,Hong Kong 33,25957.8,HKD,0.2,53.1,26084.0,25852.0,Buy
IBEX35,IBEX 35,18204.31,EUR,0.55,99.4,18267.4,18038.5,Buy
AEX,AEX,1010.26,EUR,0.51,5.14,1014.07,1003.8,Buy
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,369.3,USD,0.2,0.75,369.3,369.3,Buy
US30USD,US Wall St 30,47999.4,USD,-0.47,-225.0,48338.0,47895.4,Buy
OSX,PHLX Oil Service Sector,99.17,USD,-0.66,-0.66,100.34,98.74,Buy
SXXP,STOXX 600,614.85,EUR,0.37,2.25,618.23,612.74,Buy
SSMI,Swiss Market Index,13183.27,CHF,0.18,23.71,13291.8,13182.63,Buy
NZ50G,NZX 50 INDEX,13181.45,NZD,-0.7,-92.37,13298.82,13136.69,Sell
VIX,VOLATILITY S&P 500,19.22,USD,-1.33,-0.26,20.28,18.83,Sell
N100,Euronext 100 Index,1832.1,EUR,0.35,6.48,1838.49,1824.89,Buy
NYA,NYSE Composite Index,22734.503,USD,-0.42,-96.2123,22903.0376,22709.3432,Buy
