symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6944.83,USD,0.62,42.79,6948.69,6904.02,Buy
IXIC,US Composite Index,23547.16,USD,0.65,151.34,23559.15,23389.57,Buy
DJI,Dow Jones Industrial Average Index,49462.09,USD,0.99,484.9,49509.92,48923.83,Strong buy
VIX,CBOE Volatility Index,14.75,,-1.01,-0.15,15.21,14.63,Sell
TSX,S&P/TSX Composite index,32407.02,CAD,0.58,187.07,32431.54,32170.64,Strong buy
UKX,UK 100 INDEX,10122.74,GBP,1.18,118.16,10158.41,10003.77,Strong buy
DAX,DAX Index,24892.2,EUR,0.09,23.51,24969.17,24836.33,Strong buy
PX1,CAC 40 Index,8237.43,EUR,0.32,25.93,8255.77,8158.09,Buy
FTMIB,MILANO ITALIA BORSA INDEX,45753.42,EUR,-0.2,-93.91,46193.75,45753.35,Buy
NI225,Japan 225 Index,52518.03,JPY,1.32,685.28,52523.77,52024.62,Strong buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4525.48,KRW,1.52,67.96,4525.48,4395.0,Strong buy
000001,SSE Composite Index,4083.6672,CNY,1.5,60.2505,4083.6672,4025.088,Strong buy
399001,Shenzhen Component Index,14022.552,CNY,1.4,193.9224,14024.1192,13827.7928,Strong buy
HSI,Hang Seng Index,26710.45,HKD,1.38,363.21,26858.13,26498.36,Strong buy
STI,STRAITS TIMES INDEX,4739.98,SGD,1.27,59.47,4744.67,4693.28,Strong buy
XJO,S&P/ASX 200 Index,8682.8,AUD,-0.52,-45.8,8771.3,8675.6,Neutral
NZ50G,S&P/NZX 50 Gross Index,13676.35,NZD,0.09,12.77,13676.35,13661.18,Strong buy
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1672.35,MYR,-0.47,-7.97,1679.26,1667.82,Buy
COMPOSITE,IDX Composite Index,8933.609,IDR,0.84,74.418,8940.109,8839.012,Strong buy
SX5E,STOXX 50,5931.8,EUR,0.14,8.1,5943.21,5895.76,Buy
IBC,IBEX 35 Index,17647.1,EUR,0.19,32.7,17739.6,17563.6,Strong buy
SMI,Swiss Market Index,13322.15,CHF,0.56,74.83,13357.76,13196.67,Strong buy
WIG20,WIG20 Index,3258.52,PLN,-0.12,-3.96,3278.2,3246.37,Buy
AEX,AEX-Index,991.67,EUR,0.66,6.55,992.77,981.96,Buy
BEL20,BEL 20 Index,5182.87,EUR,1.64,83.38,5183.99,5115.5,Strong buy
OMXH25,OMX Helsinki 25 Index,5766.6798,EUR,0.52,30.0568,5775.0748,5722.1464,Strong buy
OMXS30,OMX Stockholm 30 Index,2901.7841,SEK,0.71,20.5934,2910.8633,2882.8561,Strong buy
OMXC25,OMX Copenhagen 25 Index,1899.2119,DKK,2.39,44.3025,1900.1123,1866.7352,Strong buy
BELEX15,BELEX 15 Index,1258.42,RSD,-1.32,-16.79,1275.21,1258.42,Neutral
OMXRGI,OMX Riga Gross Index,929.9072,EUR,0.27,2.4707,930.8174,926.1215,Buy
OMXTGI,OMX Tallinn Gross Index,2065.2152,EUR,0.36,7.3377,2066.1881,2056.6881,Buy
XU100,BIST 100 Index,12023.78,TRY,2.75,321.78,12032.36,11732.4,Strong buy
TA35,TA-35 Index,3845.39,ILS,2.86,107.06,3845.39,3738.82,Strong buy
SA40,SOUTH AFRICA TOP 40 INDEX,110889.52,ZAR,1.94,2108.2,111256.03,108544.27,Strong buy
NIFTY,Nifty 50 Index,26178.7,INR,-0.27,-71.6,26273.95,26124.75,Buy
SENSEX,S&P BSE SENSEX Index,85063.34,INR,-0.44,-376.28,85397.78,84900.1,Neutral
DFMGI,DFM General Index,6182.55,AED,0.85,52.15,6182.67,6125.78,Buy
TASI,Tadawul All Shares Index,10290.76,SAR,-0.33,-34.44,10361.81,10281.49,Strong sell
GNRI,QE Index,10989.53,QAR,0.2,21.67,11029.48,10961.58,Buy
EGX30,EGX 30 Index,41543.5,EGP,2.13,866.5,41617.5,40677.0,Buy
I,IBOV Bovespa Index,163663.88,BRL,1.11,1794.12,164135.03,161869.76,Strong buy
ME,S&P/BMV IPC Index,64996.14,MXN,-0.03,-18.23,65630.53,64871.63,Buy
IMV,S&P MERVAL Index,3112376.81,ARS,-0.57,-17820.11,3182452.39,3108674.49,Buy
ICAP,MSCI COLCAP Index,2175.89,COP,1.95,41.63,2175.89,2134.64,Strong buy
SP_IPSA,S&P IPSA Index,10927.79,CLP,2.19,234.22,10996.34,10692.78,Strong buy
MXNUAMPEGEN,MSCI NUAM Peru General,46269.71,PEN,2.61,1178.83,46397.27,45033.26,Strong buy
BUX,Budapest Stock Exchange Index,116425.94,HUF,2.87,3243.61,116426.03,113182.96,Strong buy
GD,ATHEX Composite Index,2154.4,EUR,-0.17,-3.64,2162.61,2143.58,Buy
BET,Bucharest Exchange Trading Index,24890.35,RON,1.85,451.46,24955.76,24422.52,Strong buy
IDX30,IDX 30 Index,442.696,IDR,0.07,0.299,443.839,438.958,Strong buy
US30USD,US Wall St 30,49549.1,USD,1.06,518.4,49565.2,48891.0,Strong buy
RUA,US Small Cap 3000 Index,3949.8224,USD,0.68,26.5719,3951.4485,3923.3884,Buy
NZ50G,NZX 50 INDEX,13656.97,NZD,-0.05,-6.6,13680.46,13656.97,Buy
CAC40,CAC 40,8237.44,EUR,0.32,25.93,8255.77,8158.09,Buy
AEX,AEX,991.68,EUR,0.66,6.55,992.77,981.96,Buy
SSMI,Swiss Market Index,13322.14,CHF,0.56,74.83,13357.76,13196.67,Strong buy
SOX,PHLX Semiconductor,7650.92,USD,2.75,204.46,7665.77,7521.95,Strong buy
RUT,US Small Cap 2000 Index,2582.8984,USD,1.37,34.9782,2582.9927,2541.6265,Strong buy
NYA,NYSE Composite Index,22570.8181,USD,0.62,138.7161,22589.8981,22432.102,Strong buy
SXXP,STOXX 600,605.29,EUR,0.59,3.53,606.28,601.85,Strong buy
DE30EUR,Germany 30,25002.0,EUR,0.42,105.0,25022.6,24873.0,Strong buy
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,65.8169,USD,1.71,1.1069,65.8169,64.71,Neutral
VIX,VOLATILITY S&P 500,14.74,USD,-1.14,-0.17,15.21,14.63,Sell
IBEX35,IBEX 35,17647.09,EUR,0.19,32.7,17739.6,17563.6,Strong buy
OSX,PHLX Oil Service Sector,79.71,USD,-0.77,-0.62,80.87,79.41,Buy
NL25EUR,Netherlands 25,989.72,EUR,0.4,3.9,992.845,981.995,Buy
XAX,NYSE American Composite Index,7004.2455,USD,0.36,25.3273,7107.119,6971.1108,Buy
HK33HKD,Hong Kong 33,26643.4,HKD,0.5,132.0,26872.4,26462.4,Buy
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,302.07,USD,-0.21,-0.65,302.72,302.07,Buy
N100,Euronext 100 Index,1766.61,EUR,0.39,6.86,1769.03,1754.17,Buy
DEU40,GERMAN STOCK INDEX (DAX),24892.21,EUR,0.08,19.29,24969.17,24836.33,Strong buy
AU200AUD,Australia 200,8717.5,AUD,-0.49,-42.5,8764.0,8666.5,Buy
HGX,PHLX Housing Sector,682.91,USD,0.58,3.94,684.28,667.94,Neutral
RUI,US Small Cap 1000 Index,3793.3287,USD,0.64,24.305,3795.1109,3769.3447,Buy
XAU,PHLX Gold/Silver Sector,370.55,USD,4.72,16.69,370.59,356.3,Strong buy
