symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7641.16,,-0.87,-66.82,7699.96,7639.01,Buy
IXIC,US Composite Index,26067.16,USD,-1.0,-263.93,26263.47,26023.12,Neutral
DJI,Dow Jones Industrial Average,52759.21,,-1.32,-703.84,53381.22,52754.9,Sell
VIX,CBOE Volatility Index,16.01,,7.52,1.12,16.14,14.91,Neutral
TSX,S&P/TSX Composite index,36365.42,,-0.1,-36.37,36481.21,36222.29,Buy
UKX,UK 100 INDEX,10748.17,GBP,0.04,4.81,10766.85,10684.38,Buy
DAX,DAX Index,25983.04,,-0.42,-108.29,26062.15,25914.11,Neutral
PX1,CAC 40 Index,8453.09,,-0.57,-48.82,8514.67,8444.76,Sell
FTMIB,MILANO ITALIA BORSA INDEX,52665.83,EUR,0.09,47.63,52887.11,52546.75,Sell
NI225,Japan 225 Index,66216.57,JPY,1.36,890.37,66325.32,65652.25,Neutral
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),6852.59,KRW,5.89,381.41,6904.55,6600.09,Buy
000001,SSE Composite Index,3903.72,,0.24,9.3,3925.06,3888.1,Sell
399001,Shenzhen Component Index,13972.78,,0.59,82.63,14101.14,13870.18,Sell
HSI,Hang Seng Index,25698.49,,0.8,203.42,25842.91,25632.39,Buy
STI,STRAITS TIMES INDEX,5671.92,SGD,-0.39,-22.32,5687.94,5645.39,Buy
XJO,S&P/ASX 200 Index,9083.8,,0.33,30.0,9111.2,9053.8,Buy
NZ50G,S&P/NZX 50 Gross Index,13919.82,,-0.07,-9.85,14005.47,13898.21,Buy
FBMKLCI,FBM KLCI,1736.71,,0.31,5.39,1739.13,1732.11,Buy
COMPOSITE,IDX Composite Index,6501.585,,1.68,107.46,6514.678,6444.395,Buy
SX5E,STOXX 50,6422.07,EUR,-0.35,-22.39,6451.51,6406.66,Neutral
IBC,IBEX 35 Index,19811.0,,-0.18,-36.5,19916.5,19783.8,Neutral
SMI,Swiss Market Index,14368.16,,-0.13,-18.42,14410.36,14284.06,Neutral
WIG20,WIG20 Index,3977.21,,-1.21,-48.61,4016.9,3966.19,Buy
AEX,AEX-Index,1102.78,,0.03,0.35,1105.78,1096.71,Neutral
BEL20,BEL 20 Index,5743.62,,-0.07,-4.27,5774.41,5703.79,Buy
OMXH25,OMX Helsinki 25 Index,6336.1665,,0.67,42.0678,6336.1665,6275.447,Strong buy
OMXS30,OMX Stockholm 30 Index,3258.3288,,0.45,14.5177,3263.0093,3233.2721,Buy
OMXC25,OMX Copenhagen 25 Index,1890.5252,,0.3,5.7209,1897.9316,1883.8927,Buy
BELEX15,BELEX 15 Index,1312.2,,0.4,5.19,1312.43,1310.23,Strong buy
OMXTGI,OMX Tallinn Gross Index,2147.71,,-0.18,-3.7729,2150.0343,2144.2334,Buy
XU100,BIST 100 Index,14396.54,,-0.43,-62.44,14562.51,14268.76,Buy
TA35,TA-35 Index,4155.83,,-0.29,-12.08,4189.13,4144.32,Sell
SA40,SOUTH AFRICA TOP 40 INDEX,108146.21,ZAR,-0.29,-316.71,108860.1,106628.01,Strong buy
NIFTY,Nifty 50 Index,24231.85,,0.64,153.55,24265.15,24184.55,Neutral
SENSEX,BSE Sensex Index,77537.72,,0.82,628.04,77611.11,77371.0,Sell
DFMGI,DFM General Index,5839.53,,-0.04,-2.32,5872.98,5834.57,Sell
TASI,Tadawul All Shares Index,10954.46,,0.26,28.77,10961.29,10909.04,Buy
GNRI,QE Index,9682.57,,-0.92,-90.28,9787.61,9678.11,Strong sell
EGX30,EGX 30 Index,54737.1,,0.41,224.4,54941.6,54068.7,Buy
IBOV,Bovespa Index,167927.15,,0.06,96.88,169752.35,166965.79,Sell
ME,S&P/BMV IPC Index,64349.8,,0.55,350.54,64547.11,63937.99,Sell
IMV,S&P MERVAL Index,2875949.59,,0.05,1456.94,2923252.88,2857190.73,Sell
ICAP,MSCI COLCAP Index,2444.32,,-0.39,-9.55,2464.13,2437.7,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,58698.13,,0.54,317.35,58949.29,58327.51,Buy
SX5E,EURO STOXX® 50 Index – EUR (Price Return),6422.06,,-0.35,-22.4,6451.51,6406.66,Neutral
S,SX7E EURO STOXX® Banks Index – EUR (Price Return),311.97,,-0.06,-0.19,313.62,311.11,Neutral
S,SXXP STOXX® Europe 600 Index – EUR (Price Return),650.35,,-0.12,-0.81,651.66,647.9,Neutral
BUX,Budapest Stock Exchange Index,148659.81,,-0.02,-36.91,149618.0,148596.61,Buy
GD,ATHEX Composite Index,2599.44,,0.23,5.87,2609.36,2591.95,Buy
BET,Bucharest Exchange Trading Index,36421.79,,-0.18,-65.42,36781.97,36419.92,Buy
IDX30,IDX 30 Index,356.258,,1.52,5.324,356.258,353.043,Buy
SET,SET Index,1609.99,,0.01,0.23,1622.4,1609.36,Neutral
SOX,PHLX Semiconductor,11800.01,USD,0.53,61.78,11863.72,11649.47,Neutral
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,73.18,USD,2.69,1.92,73.18,71.26,Sell
AEX,AEX,1102.79,EUR,0.03,0.35,1105.78,1096.71,Neutral
DEU40,GERMAN STOCK INDEX (DAX),25983.05,EUR,-0.42,-108.29,26062.15,25914.11,Neutral
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,403.41,USD,0.81,3.23,403.41,403.41,Strong buy
N100,Euronext 100 Index,1933.56,,-0.25,-4.82,1942.68,1928.71,Sell
NYA,NYSE Composite Index,24548.26,USD,-0.64,-159.0,24753.26,24548.26,Buy
IBEX35,IBEX 35,19810.99,EUR,-0.18,-36.5,19916.5,19783.8,Neutral
OSX,PHLX Oil Service Sector,103.8,USD,-0.34,-0.35,105.55,103.4,Buy
XAX,NYSE American Composite Index,9058.13,USD,0.28,25.08,9129.04,9033.05,Buy
US30USD,US Wall St 30,52814.8,USD,-1.25,-669.2,53534.6,52763.8,Sell
NL25EUR,Netherlands 25,1101.04,EUR,0.05,0.575,1106.24,1096.89,Neutral
SXXP,STOXX 600,650.36,EUR,-0.12,-0.81,651.66,647.9,Neutral
HK33HKD,Hong Kong 33,25714.0,HKD,-0.02,-4.5,25850.5,25560.0,Strong buy
DE30EUR,Germany 30,25981.8,EUR,-0.43,-113.4,26146.6,25920.2,Neutral
RUI,US Small Cap 1000 Index,4166.3308,USD,-0.88,-37.0788,4203.4096,4165.3659,Neutral
DJI,Dow Jones Industrial Average Index,52764.27,USD,-1.32,-704.09,53386.34,52760.28,Neutral
SSMI,Swiss Market Index,14368.15,CHF,-0.13,-18.42,14410.36,14284.06,Neutral
HGX,PHLX Housing Sector,662.64,USD,-2.12,-14.35,669.87,661.31,Strong sell
VIX,VOLATILITY S&P 500,16.02,USD,7.66,1.14,16.14,14.91,Neutral
RUT,US Small Cap 2000 Index,2992.4338,USD,-1.34,-40.5082,3032.9419,2989.2247,Neutral
NZ50G,NZX 50 INDEX,13919.81,NZD,-0.07,-9.85,14005.47,13898.21,Buy
