symbol,description,exchange,sector,industry,open,high,low,Close,Change%,MarketCap,Volume,Currency
ABSA,ABSA Bank Kenya PLC,NSEKE,Finance,Regional Banks,20.8,20.85,20.65,20.7,-0.48076923076923755,112704374756.0,89057,KES
AMAC,Africa Mega Agricorp PLC,NSEKE,Distribution Services,Food Distributors,68.0,68.0,68.0,68.0,-5.555555555555555,926503200.0,4,KES
BAT,British American Tobacco Kenya PLC,NSEKE,Consumer Non-Durables,Tobacco,429.0,430.0,420.25,429.5,-0.058173356602675974,42875000000.0,10371,KES
BKG,BK Group Plc,NSEKE,Finance,Major Banks,39.5,39.5,37.0,39.5,3.9473684210526314,35242638915.0,6902,KES
BOC,B.O.C Kenya Ltd,NSEKE,Process Industries,Chemicals: Specialty,127.0,129.75,127.0,129.75,2.1653543307086616,2528545249.0,1118,KES
BRIT,Britam Holdings PLC,NSEKE,Finance,Multi-Line Insurance,8.7,9.0,8.2,8.68,-1.3636363636363749,22358092327.0,266870,KES
CARB,Carbacid Investments Ltd,NSEKE,Process Industries,Chemicals: Specialty,26.5,26.5,23.6,23.85,-4.599999999999994,6218388453.0,13786,KES
CGEN,Car & General (Kenya) PLC,NSEKE,Distribution Services,Wholesale Distributors,32.0,33.75,32.0,33.75,5.46875,2638797896.0,11877,KES
CIC,CIC Insurance Group PLC,NSEKE,Finance,Multi-Line Insurance,5.4,5.5,5.1,5.3,-1.8518518518518614,15248590954.0,265847,KES
COOP,Co-operative Bank of Kenya Ltd.,NSEKE,Finance,Regional Banks,19.1,20.5,19.0,20.0,4.712041884816746,119103634147.0,8399196,KES
CRWN,Crown Paints Kenya PLC,NSEKE,Process Industries,Industrial Specialties,50.0,52.75,50.0,50.0,-4.761904761904762,7153690475.0,2596,KES
CTUM,Centum Investment Company PLC,NSEKE,Finance,Financial Conglomerates,13.7,13.9,13.5,13.5,-1.459854014598535,9116552156.0,26415,KES
DTK,Diamond Trust Bank Kenya Ltd.,NSEKE,Finance,Regional Banks,105.0,105.0,102.0,105.0,1.4492753623188406,29078632324.0,1149623,KES
EABL,East African Breweries Plc,NSEKE,Distribution Services,Food Distributors,223.5,226.0,220.0,224.5,0.44742729306487694,174919360840.0,7681,KES
EGAD,Eaagads Ltd,NSEKE,Consumer Non-Durables,Food: Specialty/Candy,22.5,22.5,19.0,21.6,3.8461538461538494,628669355.0,10748,KES
EQTY,Equity Group Holdings Limited,NSEKE,Finance,Regional Banks,55.25,55.75,55.0,55.5,2.7777777777777777,209438951660.0,1283993,KES
EVRD,Eveready East Africa PLC,NSEKE,Producer Manufacturing,Electrical Products,1.4,1.4,1.3,1.3,-4.411764705882357,272999990.0,169610,KES
FTGH,Flame Tree Group Holdings Ltd,NSEKE,Producer Manufacturing,Miscellaneous Manufacturing,1.47,1.48,1.4,1.48,0.680272108843538,263519157.0,210160,KES
GLD,NEW GOLD ISSUER LTD.,NSEKE,Miscellaneous,Investment Trusts/Mutual Funds,4275.0,4275.0,4265.0,4265.0,0.0,,126,KES
HAFR,Home Afrika Ltd.,NSEKE,Consumer Durables,Homebuilding,1.36,1.36,1.26,1.36,7.936507936507943,547094678.0,2279801,KES
HFCK,HF Group PLC,NSEKE,Finance,Finance/Rental/Leasing,10.95,11.1,10.9,10.95,0.0,16923023314.999998,4202889,KES
IMH,I&M Group Plc,NSEKE,Finance,Regional Banks,40.9,40.9,40.0,40.75,-0.36674816625916523,66392904141.00001,141473,KES
JUB,Jubilee Holdings Ltd,NSEKE,Finance,Multi-Line Insurance,309.75,309.75,300.0,305.25,0.16406890894175555,22122369146.0,16095,KES
KAPC,Kapchorua Tea Kenya PLC,NSEKE,Process Industries,Agricultural Commodities/Milling,327.0,327.0,325.0,327.0,0.6153846153846154,2556491961.0,537,KES
KCB,KCB Group PLC,NSEKE,Finance,Regional Banks,50.5,51.5,50.5,51.25,0.49019607843137253,163886594971.0,743163,KES
KEGN,Kenya Electricity Generating Company PLC,NSEKE,Utilities,Electric Utilities,9.7,9.9,9.7,9.9,3.1250000000000075,65285765014.0,3326527,KES
