symbol,description,exchange,sector,industry,open,high,low,Close,Change%,MarketCap,Volume,Currency
ABQK,AHLI BANK Q.P.S.C.,QSE,Finance,Regional Banks,3.711,3.711,3.65,3.65,0.0,9311684020,79842,QAR
AHCS,Aamal Company Q.S.C.,QSE,Distribution Services,Medical Distributors,0.824,0.824,0.822,0.822,-0.12150668286755784,5178600570,919111,QAR
AKHI,Al Khaleej Takaful Group,QSE,Finance,Property/Casualty Insurance,2.337,2.449,2.326,2.445,4.890604890604886,624157230,5724393,QAR
BEMA,Damaan Islamic Insurance Company (Beema),QSE,Finance,Multi-Line Insurance,4.0,4.03,4.0,4.03,0.7500000000000062,806000000,542314,QAR
BLDN,Baladna Q.P.S.C,QSE,Process Industries,Agricultural Commodities/Milling,1.561,1.568,1.49,1.504,-3.589743589743593,3009583026,32406762,QAR
BRES,Barwa Real Estate Co.,QSE,Finance,Real Estate Development,2.746,2.747,2.735,2.735,-0.40058266569556156,10642559254,985335,QAR
CBQK,Commercial Bank (Q.S.C.),QSE,Finance,Investment Banks/Brokers,4.677,4.69,4.652,4.652,0.04301075268816731,18827823835,2870968,QAR
DBIS,Dlala Brokerage and Investment Holding Company,QSE,Finance,Investment Banks/Brokers,1.042,1.052,1.04,1.046,0.38387715930902144,199145019,286014,QAR
DHBK,Doha Bank,QSE,Finance,Major Banks,2.505,2.537,2.47,2.47,-1.3972055888223434,7658153680,8043497,QAR
DOHI,Doha Insurance Co.,QSE,Finance,Property/Casualty Insurance,2.534,2.549,2.529,2.549,0.6316620607974739,1274500012,280397,QAR
DUBK,Dukhan Bank Q.P.S.C.,QSE,Finance,Regional Banks,3.64,3.645,3.627,3.629,-0.3021978021978055,18855376482,1323026,QAR
ERES,Ezdan Holding Group,QSE,Finance,Real Estate Development,1.215,1.223,1.203,1.203,-1.1503697617091218,31909533716,7851534,QAR
FALH,Al Faleh Educational Holding Co.,QSE,Commercial Services,Miscellaneous Commercial Services,0.742,0.745,0.734,0.737,-0.6738544474393537,176879997,1267459,QAR
GISS,Gulf International Services QSC,QSE,Energy Minerals,Oil & Gas Production,3.18,3.208,3.168,3.171,-0.18885741265345382,5893013968,4224167,QAR
GWCS,Gulf Warehousing Co.,QSE,Transportation,Other Transportation,2.687,2.687,2.65,2.673,-0.1494209936496079,1566462101,1226261,QAR
IGRD,Estithmar Holding Q.P.S.C,QSE,Finance,Financial Conglomerates,3.907,3.95,3.6,3.71,-6.123481781376518,13891876854,14877519,QAR
IHGS,Inma Holding Company,QSE,Finance,Investment Banks/Brokers,3.381,3.381,3.349,3.35,-1.5574493094328516,189729948,138939,QAR
IQCD,Industries of Qatar Co.,QSE,Non-Energy Minerals,Steel,12.6,12.7,12.55,12.56,-0.31746031746031067,75988002539,1120613,QAR
MARK,AlRayan Bank,QSE,Finance,Investment Banks/Brokers,2.413,2.415,2.4,2.4,-0.5387484459179405,22320000887,4609210,QAR
MCCS,Mannai Corporation Q.P.S.C.,QSE,Technology Services,Information Technology Services,6.03,6.378,6.016,6.067,2.069313593539708,2767716740,8717442,QAR
MCGS,Medicare Group QSC,QSE,Health Services,Hospital/Nursing Management,6.265,6.3,6.23,6.27,-0.11151824119803348,1764635124,730357,QAR
MERS,Almeera Consumer Goods Co. QSC,QSE,Retail Trade,Specialty Stores,14.49,14.49,14.41,14.44,-0.06920415224913347,3063879005,81515,QAR
MEZA,Meeza QSTP LLC,QSE,Technology Services,Data Processing Services,3.261,3.305,3.229,3.229,-1.7047184170471856,2095556416,707840,QAR
MHAR,Al Mahhar Holding Company QPSC,QSE,Electronic Technology,Electronic Equipment/Instruments,2.3,2.3,2.275,2.295,1.1458792419568002,475065000,471564,QAR
MKDM,Mekdam Holding Group Company,QSE,Industrial Services,Engineering & Construction,2.695,2.695,2.646,2.648,-0.7868115399025818,423675273,796372,QAR
MPHC,Mesaieed Petrochemical Holding Company Q.S.C.,QSE,Process Industries,Chemicals: Specialty,1.334,1.337,1.324,1.324,-0.9723261032161482,16633643453,6297956,QAR
MRDS,Mazaya Real Estate Development Company,QSE,Finance,Real Estate Development,0.623,0.626,0.62,0.624,0.1605136436597112,623999975,3578047,QAR
NLCS,Alijarah Holding,QSE,Finance,Real Estate Development,0.724,0.725,0.723,0.723,-0.5502063273727653,357741842,1566711,QAR
ORDS,Ooredoo Q.P.S.C,QSE,Communications,Wireless Telecommunications,12.85,12.98,12.82,12.92,0.3105590062111735,41385343614,1512316,QAR
QAMC,Qatar Aluminium Manufacturing Company,QSE,Non-Energy Minerals,Aluminum,1.43,1.432,1.421,1.421,-0.49019607843136526,7929350708,3847205,QAR
QATI,Qatar Insurance Co.,QSE,Finance,Multi-Line Insurance,2.002,2.019,2.002,2.019,0.6480558325025098,6594258736,248818,QAR
QCFS,Qatar Cinema & Film Distribution Co.,QSE,Consumer Services,Movies/Entertainment,2.55,2.55,2.55,2.55,0.0,160160277,25,QAR
QEWS,Qatar Electricity & Water Co.,QSE,Utilities,Electric Utilities,16.0,16.09,15.92,15.99,0.5660377358490557,17588999748,342918,QAR
QFBQ,Lesha Bank L.L.C,QSE,Finance,Investment Managers,1.87,1.884,1.869,1.87,-0.47897817988291097,2094400005,1626620,QAR
QFLS,Qatar Fuel-Woqod QSC,QSE,Energy Minerals,Oil Refining/Marketing,14.96,15.08,14.95,15.02,0.1333333333333305,14933721629,234464,QAR
QGMD,Qatar German For Medical Devices,QSE,Distribution Services,Medical Distributors,1.713,1.727,1.695,1.696,-0.9345794392523372,195887998,6576237,QAR
QGRI,Qatar General Insurance & Reinsurance Company Q.P.S.C.,QSE,Finance,Multi-Line Insurance,1.319,1.319,1.226,1.226,-0.7287449392712647,1072832120,30806,QAR
